level_0,Model,Make,Year,AdjWeight,match_index,baseModel,displ,cylinders,trany,comb08,combinedUF,combE,highway08,city08,UCity,UHighway,atvType,rangeHwyA,RangeHwy,Range,MFRCode,VehicleID
2584.0,Sebring,Chrysler,2003,3600.0,8129.0,sebring,3.0,6.0,Manual 5-spd,21,0.0,0.0,26,18,22.804,36.808,ICE,0.0,0.0,0,,2584
2585.0,Sebring,Chrysler,2003,3600.0,8129.0,sebring,3.0,6.0,Automatic (S4),20,0.0,0.0,25,18,22.049,35.2499,ICE,0.0,0.0,0,,2585
2586.0,Sebring 4 Door,Chrysler,2003,3600.0,8129.0,sebring,2.4,4.0,Automatic 4-spd,22,0.0,0.0,27,20,24.6,37.9,ICE,0.0,0.0,0,,2586
2587.0,Sebring 4 Door,Chrysler,2003,3600.0,8129.0,sebring,2.7,6.0,Automatic 4-spd,21,0.0,0.0,25,19,23.4,35.3,ICE,0.0,0.0,0,,2587
2588.0,Sebring 4 Door,Chrysler,2003,3600.0,8129.0,sebring,2.7,6.0,Automatic (S4),21,0.0,0.0,26,19,23.6,35.9,ICE,0.0,0.0,0,,2588
2589.0,Lanos,Daewoo,2003,2875.0,8134.0,lanos,1.6,4.0,Automatic 4-spd,23,0.0,0.0,29,20,24.6594,40.3856,ICE,0.0,0.0,0,,2589
2590.0,Lanos,Daewoo,2003,2875.0,8134.0,lanos,1.6,4.0,Manual 5-spd,24,0.0,0.0,30,20,25.9015,42.7884,ICE,0.0,0.0,0,,2590
2591.0,Nubira,Daewoo,2003,3187.5,8135.0,nubira,2.0,4.0,Automatic 4-spd,20,0.0,0.0,25,18,22.021,34.9253,ICE,0.0,0.0,0,,2591
2592.0,Nubira,Daewoo,2003,3187.5,8135.0,nubira,2.0,4.0,Manual 5-spd,22,0.0,0.0,26,19,23.6665,36.6829,ICE,0.0,0.0,0,,2592
2593.0,Nubira Station Wagon,Daewoo,2003,3187.5,8135.0,nubira,2.0,4.0,Automatic 4-spd,20,0.0,0.0,25,18,22.021,34.9253,ICE,0.0,0.0,0,,2593
2594.0,Nubira Station Wagon,Daewoo,2003,3187.5,8135.0,nubira,2.0,4.0,Manual 5-spd,22,0.0,0.0,26,19,23.6665,36.6829,ICE,0.0,0.0,0,,2594
2595.0,Neon/SRT-4/SX 2.0,Dodge,2003,3041.6666666666665,8123.0,neon/srt-4/sx 2.0,2.0,4.0,Automatic 4-spd,25,0.0,0.0,29,22,28.1,41.3,ICE,0.0,0.0,0,,2595
2596.0,Neon/SRT-4/SX 2.0,Dodge,2003,3041.6666666666665,8123.0,neon/srt-4/sx 2.0,2.0,4.0,Manual 5-spd,28,0.0,0.0,32,25,32.2,45.7,ICE,0.0,0.0,0,,2596
2597.0,Neon/SRT-4/SX 2.0,Dodge,2003,3041.6666666666665,8123.0,neon/srt-4/sx 2.0,2.4,4.0,Manual 5-spd,22,0.0,0.0,27,19,24.1,38.0,ICE,0.0,0.0,0,,2597
2598.0,Focus,Ford,2003,3009.6153846153848,8172.0,focus,2.0,4.0,Automatic 4-spd,26,0.0,0.0,30,24,30.1973,42.3994,ICE,0.0,0.0,0,,2598
2599.0,Focus,Ford,2003,3009.6153846153848,8172.0,focus,2.0,4.0,Manual 5-spd,27,0.0,0.0,32,24,30.4,45.8,ICE,0.0,0.0,0,,2599
2600.0,Focus,Ford,2003,3009.6153846153848,8172.0,focus,2.0,4.0,Manual 6-spd,20,0.0,0.0,23,18,23.0,32.1,ICE,0.0,0.0,0,,2600
2601.0,Focus,Ford,2003,3009.6153846153848,8172.0,focus,2.3,4.0,Automatic 4-spd,23,0.0,0.0,27,21,26.5208,38.3221,ICE,0.0,0.0,0,,2601
2602.0,Focus,Ford,2003,3009.6153846153848,8172.0,focus,2.3,4.0,Manual 5-spd,25,0.0,0.0,30,22,27.8,41.8,ICE,0.0,0.0,0,,2602
2603.0,Civic,Honda,2003,2906.25,8234.0,civic,1.7,4.0,Automatic (variable gear ratios),32,0.0,0.0,36,29,38.5,51.6,ICE,0.0,0.0,0,,2603
2604.0,Civic,Honda,2003,2906.25,8234.0,civic,1.7,4.0,Automatic 4-spd,29,0.0,0.0,34,25,32.7,48.6,ICE,0.0,0.0,0,,2604
2605.0,Civic,Honda,2003,2906.25,8234.0,civic,1.7,4.0,Manual 5-spd,30,0.0,0.0,35,27,35.0,48.9,ICE,0.0,0.0,0,,2605
2606.0,Civic,Honda,2003,2906.25,8234.0,civic,2.0,4.0,Manual 5-spd,25,0.0,0.0,28,22,28.5,39.0,ICE,0.0,0.0,0,,2606
2608.0,Civic Hybrid,Honda,2003,3000.0,8235.0,civic,1.3,4.0,Automatic (variable gear ratios),41,0.0,0.0,43,40,53.8,60.8,HEV,0.0,0.0,0,,2608
2609.0,Civic Hybrid,Honda,2003,3000.0,8235.0,civic,1.3,4.0,Manual 5-spd,41,0.0,0.0,45,38,50.9,64.9,HEV,0.0,0.0,0,,2609
2610.0,Accent/Brio,Hyundai,2003,2718.75,8247.0,accent/brio,1.5,4.0,Automatic 4-spd,26,0.0,0.0,32,23,29.5,45.4,ICE,0.0,0.0,0,,2610
2611.0,Accent/Brio,Hyundai,2003,2718.75,8247.0,accent/brio,1.5,4.0,Manual 5-spd,28,0.0,0.0,33,24,31.4,45.9,ICE,0.0,0.0,0,,2611
2612.0,Accent/Brio,Hyundai,2003,2718.75,8247.0,accent/brio,1.6,4.0,Automatic 4-spd,26,0.0,0.0,32,23,29.3,44.7,ICE,0.0,0.0,0,,2612
2613.0,Accent/Brio,Hyundai,2003,2718.75,8247.0,accent/brio,1.6,4.0,Manual 5-spd,27,0.0,0.0,30,25,32.2,42.8,ICE,0.0,0.0,0,,2613
2614.0,Elantra,Hyundai,2003,3156.25,8248.0,elantra,2.0,4.0,Automatic 4-spd,25,0.0,0.0,30,22,27.572,42.82,ICE,0.0,0.0,0,,2614
2615.0,Elantra,Hyundai,2003,3156.25,8248.0,elantra,2.0,4.0,Manual 5-spd,25,0.0,0.0,30,21,27.2174,42.5244,ICE,0.0,0.0,0,,2615
2616.0,G35,Infiniti,2003,3725.0,8337.0,g35,3.5,6.0,Manual 6-spd,20,0.0,0.0,24,17,21.8274,34.0365,ICE,0.0,0.0,0,,2616
2617.0,G35,Infiniti,2003,3725.0,8337.0,g35,3.5,6.0,Automatic (S5),19,0.0,0.0,24,17,20.5622,32.783,ICE,0.0,0.0,0,,2617
2618.0,QX4 2WD,Infiniti,2003,3725.0,8337.0,qx4,3.5,6.0,Automatic 4-spd,16,0.0,0.0,19,14,17.9038,26.3643,ICE,0.0,0.0,0,,2618
2619.0,M45,Infiniti,2003,4250.0,8339.0,m45,4.5,8.0,Automatic (S5),18,0.0,0.0,22,16,19.2677,30.103,ICE,0.0,0.0,0,,2619
2620.0,XJ Sport,Jaguar,2003,4250.0,8165.0,xj,4.0,8.0,Automatic 5-spd,18,0.0,0.0,22,15,18.9995,30.2997,ICE,0.0,0.0,0,,2620
2621.0,Explorer Sport 2WD,Ford,2003,4250.0,8165.0,explorer,4.0,6.0,Automatic 5-spd,16,0.0,0.0,19,14,17.9,26.7,ICE,0.0,0.0,0,,2621
2622.0,Explorer Sport 2WD,Ford,2003,4250.0,8165.0,explorer,4.0,6.0,Manual 5-spd,17,0.0,0.0,20,15,18.4,27.7,ICE,0.0,0.0,0,,2622
2623.0,XJ8,Jaguar,2003,4250.0,8264.0,xj,4.0,8.0,Automatic 5-spd,18,0.0,0.0,22,15,18.9995,30.2997,ICE,0.0,0.0,0,,2623
2624.0,Rio,Kia,2003,3500.0,8363.0,rio,1.6,4.0,Automatic 4-spd,25,0.0,0.0,30,22,28.1,41.5,ICE,0.0,0.0,0,,2624
2625.0,Rio,Kia,2003,3500.0,8363.0,rio,1.6,4.0,Manual 5-spd,26,0.0,0.0,30,23,29.4,41.7,ICE,0.0,0.0,0,,2625
2626.0,Grand Vitara 4WD,Suzuki,2003,3500.0,8363.0,grand vitara,2.5,6.0,Automatic 4-spd,17,0.0,0.0,19,16,20.2,26.2,ICE,0.0,0.0,0,,2626
2627.0,Grand Vitara 4WD,Suzuki,2003,3500.0,8363.0,grand vitara,2.5,6.0,Manual 5-spd,18,0.0,0.0,20,17,20.9,27.4,ICE,0.0,0.0,0,,2627
2628.0,Spectra,Kia,2003,3009.6153846153848,8346.0,spectra,1.8,4.0,Automatic 4-spd,22,0.0,0.0,27,19,23.9,38.0,ICE,0.0,0.0,0,,2628
2629.0,Spectra,Kia,2003,3009.6153846153848,8346.0,spectra,1.8,4.0,Manual 5-spd,24,0.0,0.0,29,21,26.2,40.6,ICE,0.0,0.0,0,,2629
2630.0,Sentra,Nissan,2003,3009.6153846153848,8346.0,sentra,1.8,4.0,Automatic 4-spd,27,0.0,0.0,32,24,31.3427,44.4566,ICE,0.0,0.0,0,,2630
2631.0,Sentra,Nissan,2003,3009.6153846153848,8346.0,sentra,1.8,4.0,Manual 5-spd,28,0.0,0.0,33,25,31.6,46.1,ICE,0.0,0.0,0,,2631
2632.0,Sentra,Nissan,2003,3009.6153846153848,8346.0,sentra,2.5,4.0,Automatic 4-spd,22,0.0,0.0,25,20,25.0499,35.4,ICE,0.0,0.0,0,,2632
2633.0,Sentra,Nissan,2003,3009.6153846153848,8346.0,sentra,2.5,4.0,Manual 5-spd,23,0.0,0.0,27,21,26.2,37.3,ICE,0.0,0.0,0,,2633
2634.0,Sentra,Nissan,2003,3009.6153846153848,8346.0,sentra,2.5,4.0,Manual 6-spd,23,0.0,0.0,27,20,25.8,37.8,ICE,0.0,0.0,0,,2634
2635.0,Sedona,Kia,2003,3009.6153846153848,8346.0,sedona,3.5,6.0,Automatic 5-spd,16,0.0,0.0,18,14,16.9976,25.5,ICE,0.0,0.0,0,,2635
2636.0,IS 300,Lexus,2003,3779.7619047619046,8384.0,is,3.0,6.0,Manual 5-spd,18,0.0,0.0,23,16,19.7385,31.5854,ICE,0.0,0.0,0,,2636
2637.0,IS 300,Lexus,2003,3779.7619047619046,8384.0,is,3.0,6.0,Automatic (S5),18,0.0,0.0,22,16,19.7693,31.2088,ICE,0.0,0.0,0,,2637
2638.0,ES 300,Lexus,2003,3779.7619047619046,8384.0,es,3.0,6.0,Automatic 5-spd,21,0.0,0.0,27,18,23.0,37.4,ICE,0.0,0.0,0,,2638
2639.0,Protege/Protege 5,Mazda,2003,3035.714285714286,8283.0,protege/protege 5,2.0,4.0,Automatic 4-spd,24,0.0,0.0,28,22,27.4,38.5,ICE,0.0,0.0,0,,2639
2640.0,Protege/Protege 5,Mazda,2003,3035.714285714286,8283.0,protege/protege 5,2.0,4.0,Manual 5-spd,23,0.0,0.0,27,21,26.2,37.9,ICE,0.0,0.0,0,,2640
2641.0,Protege/Protege 5,Mazda,2003,3035.714285714286,8283.0,protege/protege 5,2.0,4.0,Automatic (S4),24,0.0,0.0,28,22,27.4,38.5,ICE,0.0,0.0,0,,2641
2642.0,C230 Kompressor,Mercedes-Benz,2003,3625.0,8285.0,c-class,1.8,4.0,Automatic 5-spd,23,0.0,0.0,28,20,25.772,39.8267,ICE,0.0,0.0,0,,2642
2643.0,C230 Kompressor,Mercedes-Benz,2003,3625.0,8285.0,c-class,1.8,4.0,Manual 6-spd,22,0.0,0.0,28,18,23.1173,38.9601,ICE,0.0,0.0,0,,2643
2644.0,C240,Mercedes-Benz,2003,3687.5,8286.0,c-class,2.6,6.0,Automatic 5-spd,19,0.0,0.0,23,17,21.4443,31.7846,ICE,0.0,0.0,0,,2644
2645.0,C240,Mercedes-Benz,2003,3687.5,8286.0,c-class,2.6,6.0,Manual 6-spd,18,0.0,0.0,24,15,19.0467,32.7997,ICE,0.0,0.0,0,,2645
2646.0,C240 4matic,Mercedes-Benz,2003,3687.5,8286.0,c-class,2.6,6.0,Automatic 5-spd,19,0.0,0.0,23,17,21.1649,31.8434,ICE,0.0,0.0,0,,2646
2647.0,C32 AMG,Mercedes-Benz,2003,3875.0,8287.0,c-class,3.2,6.0,Automatic 5-spd,17,0.0,0.0,19,15,18.4,26.8,ICE,0.0,0.0,0,,2647
2648.0,C320 4matic,Mercedes-Benz,2003,3875.0,8289.0,c-class,3.2,6.0,Automatic 5-spd,19,0.0,0.0,23,17,21.1649,31.8434,ICE,0.0,0.0,0,,2648
2649.0,C320 Sports Coupe,Mercedes-Benz,2003,3750.0,8291.0,c-class,3.2,6.0,Automatic 5-spd,19,0.0,0.0,23,17,21.2981,31.7323,ICE,0.0,0.0,0,,2649
2650.0,C320 Sports Coupe,Mercedes-Benz,2003,3750.0,8291.0,c-class,3.2,6.0,Manual 6-spd,18,0.0,0.0,23,15,18.8734,32.5723,ICE,0.0,0.0,0,,2650
2651.0,CL500,Mercedes-Benz,2003,5000.0,8304.0,cl-class,5.0,8.0,Automatic 5-spd,16,0.0,0.0,20,14,17.4994,28.3457,ICE,0.0,0.0,0,,2651
2652.0,ML500,Mercedes-Benz,2003,5000.0,8304.0,ml-class,5.0,8.0,Automatic 5-spd,14,0.0,0.0,16,13,15.6,21.6,ICE,0.0,0.0,0,,2652
2653.0,Lancer,Mitsubishi,2003,3000.0,8318.0,lancer,1.6,4.0,Automatic 4-spd,23,0.0,0.0,27,21,27.2,37.2,ICE,0.0,0.0,0,,2653
2654.0,Lancer,Mitsubishi,2003,3000.0,8318.0,lancer,1.6,4.0,Manual 5-spd,26,0.0,0.0,30,24,30.8,42.3,ICE,0.0,0.0,0,,2654
2655.0,Lancer,Mitsubishi,2003,3000.0,8318.0,lancer,2.0,4.0,Automatic 4-spd,24,0.0,0.0,28,21,26.8057,39.2684,ICE,0.0,0.0,0,,2655
2656.0,Lancer,Mitsubishi,2003,3000.0,8318.0,lancer,2.0,4.0,Manual 5-spd,26,0.0,0.0,30,23,29.7262,42.8298,ICE,0.0,0.0,0,,2656
2657.0,Lancer Evolution,Mitsubishi,2003,3625.0,8319.0,lancer,2.0,4.0,Manual 5-spd,19,0.0,0.0,23,16,20.5,32.7,ICE,0.0,0.0,0,,2657
2658.0,Grand Am,Pontiac,2003,4500.0,8174.0,grand am,2.2,4.0,Automatic 4-spd,25,0.0,0.0,30,21,27.1,42.6,ICE,0.0,0.0,0,,2658
2659.0,Grand Am,Pontiac,2003,4500.0,8174.0,grand am,2.2,4.0,Manual 5-spd,25,0.0,0.0,30,22,28.6,42.4,ICE,0.0,0.0,0,,2659
2660.0,Grand Am,Pontiac,2003,4500.0,8174.0,grand am,3.4,6.0,Automatic 4-spd,21,0.0,0.0,27,18,22.2222,37.1795,ICE,0.0,0.0,0,,2660
2661.0,Grand Marquis,Mercury,2003,4500.0,8174.0,grand marquis,4.6,8.0,Automatic 4-spd,18,0.0,0.0,23,16,19.3,32.2,ICE,0.0,0.0,0,,2661
2662.0,9-3 Sport Sedan,Saab,2003,3654.4117647058824,8221.0,9-3,2.0,4.0,Automatic 5-spd,23,0.0,0.0,28,19,24.4791,39.19,ICE,0.0,0.0,0,,2662
2663.0,9-3 Sport Sedan,Saab,2003,3654.4117647058824,8221.0,9-3,2.0,4.0,Manual 5-spd,23,0.0,0.0,29,20,25.184,40.0953,ICE,0.0,0.0,0,,2663
2664.0,9-3 Sport Sedan,Saab,2003,3654.4117647058824,8221.0,9-3,2.0,4.0,Manual 6-spd,22,0.0,0.0,28,19,23.9315,39.0539,ICE,0.0,0.0,0,,2664
2665.0,Ion,Saturn,2003,3125.0,8205.0,ion,2.2,4.0,Automatic (variable gear ratios),24,0.0,0.0,29,21,27.2,41.4,ICE,0.0,0.0,0,,2665
2666.0,Ion,Saturn,2003,3125.0,8205.0,ion,2.2,4.0,Automatic 5-spd,24,0.0,0.0,29,21,26.3,40.5,ICE,0.0,0.0,0,,2666
2667.0,Ion,Saturn,2003,3125.0,8205.0,ion,2.2,4.0,Manual 5-spd,25,0.0,0.0,30,22,28.6,42.4,ICE,0.0,0.0,0,,2667
2668.0,Legacy/Outback AWD,Subaru,2003,3722.222222222222,8144.0,legacy/outback,2.5,4.0,Automatic 4-spd,21,0.0,0.0,25,19,23.9621,35.5207,ICE,0.0,0.0,0,,2668
2669.0,Legacy/Outback AWD,Subaru,2003,3722.222222222222,8144.0,legacy/outback,2.5,4.0,Manual 5-spd,21,0.0,0.0,25,18,23.1486,34.5719,ICE,0.0,0.0,0,,2669
2670.0,Legacy/Outback AWD,Subaru,2003,3722.222222222222,8144.0,legacy/outback,2.5,4.0,Automatic (S4),21,0.0,0.0,25,18,22.7253,35.1955,ICE,0.0,0.0,0,,2670
2671.0,Legacy/Outback AWD,Subaru,2003,3722.222222222222,8144.0,legacy/outback,3.0,6.0,Automatic 4-spd,19,0.0,0.0,23,17,21.1236,32.6993,ICE,0.0,0.0,0,,2671
2672.0,Aztek AWD,Pontiac,2003,3722.222222222222,8144.0,aztek,3.4,6.0,Automatic 4-spd,18,0.0,0.0,22,16,19.9,30.9,ICE,0.0,0.0,0,,2672
2673.0,Camry Solara,Toyota,2003,3500.0,8375.0,camry,2.4,4.0,Automatic 4-spd,24,0.0,0.0,29,21,26.0,40.8,ICE,0.0,0.0,0,,2673
2674.0,Camry Solara,Toyota,2003,3500.0,8375.0,camry,2.4,4.0,Manual 5-spd,24,0.0,0.0,30,21,26.0,41.9,ICE,0.0,0.0,0,,2674
2675.0,Camry Solara,Toyota,2003,3500.0,8375.0,camry,3.0,6.0,Automatic 4-spd,20,0.0,0.0,25,17,21.7,34.2,ICE,0.0,0.0,0,,2675
2676.0,Corolla,Toyota,2003,2821.4285714285716,8378.0,corolla,1.8,4.0,Automatic 4-spd,28,0.0,0.0,34,25,32.2,48.3,ICE,0.0,0.0,0,,2676
2677.0,Corolla,Toyota,2003,2821.4285714285716,8378.0,corolla,1.8,4.0,Manual 5-spd,31,0.0,0.0,36,28,36.0247,51.4819,ICE,0.0,0.0,0,,2677
2678.0,Echo,Toyota,2003,2458.3333333333335,8379.0,echo,1.5,4.0,Automatic 4-spd,31,0.0,0.0,36,28,36.7399,50.3196,ICE,0.0,0.0,0,,2678
2679.0,Echo,Toyota,2003,2458.3333333333335,8379.0,echo,1.5,4.0,Manual 5-spd,33,0.0,0.0,38,30,39.2165,54.5414,ICE,0.0,0.0,0,,2679
2680.0,Prius,Toyota,2003,3125.0,8389.0,prius,1.5,4.0,Automatic (variable gear ratios),41,0.0,0.0,41,42,57.3,57.9,HEV,0.0,0.0,0,,2680
2681.0,Golf,Volkswagen,2003,3250.0,8077.0,golf/gti,1.9,4.0,Automatic 4-spd,33,0.0,0.0,40,29,38.0281,57.1205,ICE,0.0,0.0,0,,2681
2682.0,Golf,Volkswagen,2003,3250.0,8077.0,golf/gti,1.9,4.0,Manual 5-spd,38,0.0,0.0,44,35,46.4302,62.6126,ICE,0.0,0.0,0,,2682
2683.0,Golf,Volkswagen,2003,3250.0,8077.0,golf/gti,2.0,4.0,Automatic 4-spd,23,0.0,0.0,27,20,25.9069,37.6035,ICE,0.0,0.0,0,,2683
2684.0,Golf,Volkswagen,2003,3250.0,8077.0,golf/gti,2.0,4.0,Manual 5-spd,24,0.0,0.0,29,21,26.8698,40.2863,ICE,0.0,0.0,0,,2684
2685.0,Jetta,Volkswagen,2003,3437.5,8078.0,jetta,1.9,4.0,Automatic 4-spd,33,0.0,0.0,40,29,38.0281,57.1205,ICE,0.0,0.0,0,,2685
2686.0,Jetta,Volkswagen,2003,3437.5,8078.0,jetta,1.9,4.0,Manual 5-spd,38,0.0,0.0,44,35,46.4302,62.6126,ICE,0.0,0.0,0,,2686
2687.0,Jetta,Volkswagen,2003,3437.5,8078.0,jetta,2.0,4.0,Automatic 4-spd,23,0.0,0.0,27,20,25.9069,37.6035,ICE,0.0,0.0,0,,2687
2688.0,Jetta,Volkswagen,2003,3437.5,8078.0,jetta,2.0,4.0,Manual 5-spd,24,0.0,0.0,29,21,26.8698,40.2863,ICE,0.0,0.0,0,,2688
2689.0,Jetta,Volkswagen,2003,3437.5,8078.0,jetta,2.8,6.0,Manual 6-spd,22,0.0,0.0,27,19,23.7481,37.7458,ICE,0.0,0.0,0,,2689
2690.0,Jetta,Volkswagen,2003,3437.5,8078.0,jetta,2.8,6.0,Automatic (S5),22,0.0,0.0,28,19,23.5,39.6,ICE,0.0,0.0,0,,2690
2691.0,Jetta,Volkswagen,2003,3437.5,8078.0,jetta,1.8,4.0,Manual 5-spd,24,0.0,0.0,28,21,26.8362,39.8007,ICE,0.0,0.0,0,,2691
2692.0,Jetta,Volkswagen,2003,3437.5,8078.0,jetta,1.8,4.0,Automatic (S5),22,0.0,0.0,27,19,24.2667,37.2918,ICE,0.0,0.0,0,,2692
2693.0,Passat 4motion,Volkswagen,2003,4000.0,8083.0,passat,2.8,6.0,Automatic (S5),19,0.0,0.0,24,17,20.7397,33.561,ICE,0.0,0.0,0,,2693
2694.0,Passat 4motion,Volkswagen,2003,4000.0,8083.0,passat,4.0,8.0,Automatic (S5),18,0.0,0.0,23,16,19.4499,31.5499,ICE,0.0,0.0,0,,2694
2695.0,Passat 4motion,Volkswagen,2003,4000.0,8083.0,passat,4.0,8.0,Manual 6-spd,18,0.0,0.0,22,15,18.7,31.2,ICE,0.0,0.0,0,,2695
2696.0,S40 FWD,Volvo,2003,3687.5,8412.0,s40,1.9,4.0,Automatic 5-spd,22,0.0,0.0,27,19,23.9,37.9,ICE,0.0,0.0,0,,2696
2697.0,S60 AWD,Volvo,2003,3687.5,8412.0,s60,2.5,5.0,Automatic (S5),19,0.0,0.0,23,16,20.5,32.0,ICE,0.0,0.0,0,,2697
2698.0,S60 FWD,Volvo,2003,3687.5,8412.0,s60,2.3,5.0,Manual 5-spd,21,0.0,0.0,25,18,22.8,34.7,ICE,0.0,0.0,0,,2698
2699.0,S60 FWD,Volvo,2003,3687.5,8412.0,s60,2.3,5.0,Automatic (S5),21,0.0,0.0,26,18,22.6,35.7,ICE,0.0,0.0,0,,2699
2700.0,S60 FWD,Volvo,2003,3687.5,8412.0,s60,2.4,5.0,Automatic 5-spd,23,0.0,0.0,28,19,24.3922,39.3284,ICE,0.0,0.0,0,,2700
2701.0,S60 FWD,Volvo,2003,3687.5,8412.0,s60,2.4,5.0,Manual 5-spd,22,0.0,0.0,27,19,24.2,38.0,ICE,0.0,0.0,0,,2701
2702.0,3.2TL,Acura,2003,3791.6666666666665,8231.0,tl,3.2,6.0,Automatic (S5),21,0.0,0.0,27,17,21.6364,37.4867,ICE,0.0,0.0,0,,2702
2703.0,3.5RL,Acura,2003,4250.0,8232.0,rl,3.5,6.0,Automatic 4-spd,18,0.0,0.0,22,16,19.8,30.5,ICE,0.0,0.0,0,,2703
2704.0,A6,Audi,2003,3875.0,8071.0,a6,3.0,6.0,Automatic (variable gear ratios),21,0.0,0.0,25,18,22.758,34.2738,ICE,0.0,0.0,0,,2704
2705.0,A6 quattro,Audi,2003,4166.666666666667,8073.0,a6,2.7,6.0,Manual 6-spd,19,0.0,0.0,23,16,20.0,32.5,ICE,0.0,0.0,0,,2705
2706.0,A6 quattro,Audi,2003,4166.666666666667,8073.0,a6,2.7,6.0,Automatic (S5),19,0.0,0.0,23,16,19.9,32.2,ICE,0.0,0.0,0,,2706
2707.0,A6 quattro,Audi,2003,4166.666666666667,8073.0,a6,3.0,6.0,Automatic (S5),19,0.0,0.0,24,16,20.4985,32.9501,ICE,0.0,0.0,0,,2707
2708.0,A6 quattro,Audi,2003,4166.666666666667,8073.0,a6,4.2,8.0,Automatic (S5),18,0.0,0.0,23,15,18.9,31.8,ICE,0.0,0.0,0,,2708
2709.0,A8,Audi,2003,4250.0,8074.0,a8,4.2,8.0,Automatic (S5),18,0.0,0.0,23,15,18.9,31.8,ICE,0.0,0.0,0,,2709
2710.0,S8,Audi,2003,4250.0,8088.0,s8,4.2,8.0,Automatic (S5),16,0.0,0.0,20,14,17.4,27.2,ICE,0.0,0.0,0,,2710
2711.0,Arnage,Bentley,2003,6000.0,8094.0,arnage,6.8,8.0,Automatic 4-spd,11,0.0,0.0,13,9,11.4,18.5499,ICE,0.0,0.0,0,,2711
2712.0,Century,Buick,2003,5500.0,8357.0,century,3.1,6.0,Automatic 4-spd,21,0.0,0.0,26,18,22.7446,36.6079,ICE,0.0,0.0,0,,2712
2713.0,CTS,Cadillac,2003,3875.0,8196.0,cts,3.2,6.0,Automatic 5-spd,19,0.0,0.0,24,16,20.298,32.8,ICE,0.0,0.0,0,,2713
2714.0,CTS,Cadillac,2003,3875.0,8196.0,cts,3.2,6.0,Manual 5-spd,19,0.0,0.0,24,17,20.8,33.6,ICE,0.0,0.0,0,,2714
2715.0,Seville,Cadillac,2003,4250.0,8197.0,seville,4.6,8.0,Automatic 4-spd,19,0.0,0.0,25,16,19.5,34.5,ICE,0.0,0.0,0,,2715
2716.0,DeVille,Cadillac,2003,4250.0,8197.0,deville,4.6,8.0,Automatic 4-spd,19,0.0,0.0,25,16,19.5,34.5,ICE,0.0,0.0,0,,2716
2717.0,Bonneville,Pontiac,2003,4250.0,8197.0,bonneville,3.8,6.0,Automatic 4-spd,19,0.0,0.0,25,16,19.4257,34.4016,ICE,0.0,0.0,0,,2717
2718.0,Malibu,Chevrolet,2003,3375.0,8215.0,malibu,3.1,6.0,Automatic 4-spd,21,0.0,0.0,26,18,22.7446,36.6079,ICE,0.0,0.0,0,,2718
2719.0,Sable,Mercury,2003,3375.0,8215.0,sable,3.0,6.0,Automatic 4-spd,21,0.0,0.0,26,18,22.1,35.8,ICE,0.0,0.0,0,,2719
2720.0,Monte Carlo,Chevrolet,2003,5000.0,8320.0,monte carlo,3.4,6.0,Automatic 4-spd,22,0.0,0.0,29,19,23.7,41.0,ICE,0.0,0.0,0,,2720
2721.0,Monte Carlo,Chevrolet,2003,5000.0,8320.0,monte carlo,3.8,6.0,Automatic 4-spd,20,0.0,0.0,27,17,21.4,37.4,ICE,0.0,0.0,0,,2721
2722.0,Montero,Mitsubishi,2003,5000.0,8320.0,montero,3.8,6.0,Automatic 4-spd,15,0.0,0.0,18,14,16.8,24.3,ICE,0.0,0.0,0,,2722
2723.0,Montero,Mitsubishi,2003,5000.0,8320.0,montero,3.8,6.0,Automatic (S5),15,0.0,0.0,18,13,16.2699,24.3,ICE,0.0,0.0,0,,2723
2724.0,Accord,Honda,2003,3541.6666666666665,8233.0,accord,2.4,4.0,Automatic 5-spd,25,0.0,0.0,31,21,27.1342,42.9324,ICE,0.0,0.0,0,,2724
2725.0,Accord,Honda,2003,3541.6666666666665,8233.0,accord,2.4,4.0,Manual 5-spd,26,0.0,0.0,31,23,28.8903,43.346,ICE,0.0,0.0,0,,2725
2726.0,Accord,Honda,2003,3541.6666666666665,8233.0,accord,3.0,6.0,Automatic 5-spd,22,0.0,0.0,27,19,23.3348,38.1194,ICE,0.0,0.0,0,,2726
2727.0,Accord,Honda,2003,3541.6666666666665,8233.0,accord,3.0,6.0,Manual 6-spd,21,0.0,0.0,27,18,22.7,38.0,ICE,0.0,0.0,0,,2727
2728.0,Sonata,Hyundai,2003,3625.0,8251.0,sonata,2.4,4.0,Automatic 4-spd,22,0.0,0.0,28,19,24.0,38.5,ICE,0.0,0.0,0,,2728
2729.0,Sonata,Hyundai,2003,3625.0,8251.0,sonata,2.4,4.0,Manual 5-spd,23,0.0,0.0,28,20,24.9,39.1,ICE,0.0,0.0,0,,2729
2730.0,Sonata,Hyundai,2003,3625.0,8251.0,sonata,2.7,6.0,Automatic 4-spd,20,0.0,0.0,25,17,21.3,35.2,ICE,0.0,0.0,0,,2730
2731.0,Sonata,Hyundai,2003,3625.0,8251.0,sonata,2.7,6.0,Manual 5-spd,20,0.0,0.0,25,18,22.4,34.7,ICE,0.0,0.0,0,,2731
2732.0,XG350,Hyundai,2003,4000.0,8253.0,xg,3.5,6.0,Automatic 5-spd,18,0.0,0.0,24,15,18.8471,33.0988,ICE,0.0,0.0,0,,2732
